"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","GENDER","GENDER_NAME","GENDER_CODE","GENDER_TYPE","GENDER_TYPECODE","GENDER_SORTORDER","AGE","AGE_NAME","AGE_CODE","AGE_TYPE","AGE_TYPECODE","AGE_SORTORDER","MEASURE","MEASURE_NAME","MEASURE_CODE","MEASURE_TYPE","MEASURE_TYPECODE","MEASURE_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2019-09","September 2019","2019-09","date",0,0,"989858934","Stakes","E36003190","2011 census frozen wards",236,5745,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858934d0d0d2d1d20100",5745,9481
"2019-09","September 2019","2019-09","date",0,0,"989858935","Warren Park","E36003191","2011 census frozen wards",236,5746,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858935d0d0d2d1d20100",5746,9481
"2019-09","September 2019","2019-09","date",0,0,"989858936","Waterloo","E36003192","2011 census frozen wards",236,5747,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858936d0d0d2d1d20100",5747,9481
"2019-09","September 2019","2019-09","date",0,0,"989858937","Ashurst, Copythorne South and Netley Marsh","E36003193","2011 census frozen wards",236,5748,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858937d0d0d2d1d20100",5748,9481
"2019-09","September 2019","2019-09","date",0,0,"989858938","Barton","E36003194","2011 census frozen wards",236,5749,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858938d0d0d2d1d20100",5749,9481
"2019-09","September 2019","2019-09","date",0,0,"989858939","Bashley","E36003195","2011 census frozen wards",236,5750,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858939d0d0d2d1d20100",5750,9481
"2019-09","September 2019","2019-09","date",0,0,"989858940","Becton","E36003196","2011 census frozen wards",236,5751,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858940d0d0d2d1d20100",5751,9481
"2019-09","September 2019","2019-09","date",0,0,"989858941","Boldre and Sway","E36003197","2011 census frozen wards",236,5752,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858941d0d0d2d1d20100",5752,9481
"2019-09","September 2019","2019-09","date",0,0,"989858942","Bramshaw, Copythorne North and Minstead","E36003198","2011 census frozen wards",236,5753,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858942d0d0d2d1d20100",5753,9481
"2019-09","September 2019","2019-09","date",0,0,"989858943","Bransgore and Burley","E36003199","2011 census frozen wards",236,5754,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858943d0d0d2d1d20100",5754,9481
"2019-09","September 2019","2019-09","date",0,0,"989858944","Brockenhurst and Forest South East","E36003200","2011 census frozen wards",236,5755,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858944d0d0d2d1d20100",5755,9481
"2019-09","September 2019","2019-09","date",0,0,"989858945","Buckland","E36003201","2011 census frozen wards",236,5756,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858945d0d0d2d1d20100",5756,9481
"2019-09","September 2019","2019-09","date",0,0,"989858946","Butts Ash and Dibden Purlieu","E36003202","2011 census frozen wards",236,5757,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858946d0d0d2d1d20100",5757,9481
"2019-09","September 2019","2019-09","date",0,0,"989858947","Dibden and Hythe East","E36003203","2011 census frozen wards",236,5758,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858947d0d0d2d1d20100",5758,9481
"2019-09","September 2019","2019-09","date",0,0,"989858948","Downlands and Forest","E36003204","2011 census frozen wards",236,5759,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858948d0d0d2d1d20100",5759,9481
"2019-09","September 2019","2019-09","date",0,0,"989858949","Fawley, Blackfield and Langley","E36003205","2011 census frozen wards",236,5760,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858949d0d0d2d1d20100",5760,9481
"2019-09","September 2019","2019-09","date",0,0,"989858950","Fernhill","E36003206","2011 census frozen wards",236,5761,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858950d0d0d2d1d20100",5761,9481
"2019-09","September 2019","2019-09","date",0,0,"989858951","Fordingbridge","E36003207","2011 census frozen wards",236,5762,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858951d0d0d2d1d20100",5762,9481
"2019-09","September 2019","2019-09","date",0,0,"989858952","Forest North West","E36003208","2011 census frozen wards",236,5763,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858952d0d0d2d1d20100",5763,9481
"2019-09","September 2019","2019-09","date",0,0,"989858953","Furzedown and Hardley","E36003209","2011 census frozen wards",236,5764,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858953d0d0d2d1d20100",5764,9481
"2019-09","September 2019","2019-09","date",0,0,"989858954","Holbury and North Blackfield","E36003210","2011 census frozen wards",236,5765,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858954d0d0d2d1d20100",5765,9481
"2019-09","September 2019","2019-09","date",0,0,"989858955","Hordle","E36003211","2011 census frozen wards",236,5766,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858955d0d0d2d1d20100",5766,9481
"2019-09","September 2019","2019-09","date",0,0,"989858956","Hythe West and Langdown","E36003212","2011 census frozen wards",236,5767,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858956d0d0d2d1d20100",5767,9481
"2019-09","September 2019","2019-09","date",0,0,"989858957","Lymington Town","E36003213","2011 census frozen wards",236,5768,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858957d0d0d2d1d20100",5768,9481
"2019-09","September 2019","2019-09","date",0,0,"989858958","Lyndhurst","E36003214","2011 census frozen wards",236,5769,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858958d0d0d2d1d20100",5769,9481
"2019-09","September 2019","2019-09","date",0,0,"989858959","Marchwood","E36003215","2011 census frozen wards",236,5770,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858959d0d0d2d1d20100",5770,9481
"2019-09","September 2019","2019-09","date",0,0,"989858960","Milford","E36003216","2011 census frozen wards",236,5771,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858960d0d0d2d1d20100",5771,9481
"2019-09","September 2019","2019-09","date",0,0,"989858961","Milton","E36003217","2011 census frozen wards",236,5772,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858961d0d0d2d1d20100",5772,9481
"2019-09","September 2019","2019-09","date",0,0,"989858962","Pennington","E36003218","2011 census frozen wards",236,5773,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858962d0d0d2d1d20100",5773,9481
"2019-09","September 2019","2019-09","date",0,0,"989858963","Ringwood East and Sopley","E36003219","2011 census frozen wards",236,5774,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858963d0d0d2d1d20100",5774,9481
"2019-09","September 2019","2019-09","date",0,0,"989858964","Ringwood North","E36003220","2011 census frozen wards",236,5775,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858964d0d0d2d1d20100",5775,9481
"2019-09","September 2019","2019-09","date",0,0,"989858965","Ringwood South","E36003221","2011 census frozen wards",236,5776,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858965d0d0d2d1d20100",5776,9481
"2019-09","September 2019","2019-09","date",0,0,"989858966","Totton Central","E36003222","2011 census frozen wards",236,5777,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858966d0d0d2d1d20100",5777,9481
"2019-09","September 2019","2019-09","date",0,0,"989858967","Totton East","E36003223","2011 census frozen wards",236,5778,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858967d0d0d2d1d20100",5778,9481
"2019-09","September 2019","2019-09","date",0,0,"989858968","Totton North","E36003224","2011 census frozen wards",236,5779,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858968d0d0d2d1d20100",5779,9481
"2019-09","September 2019","2019-09","date",0,0,"989858969","Totton South","E36003225","2011 census frozen wards",236,5780,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858969d0d0d2d1d20100",5780,9481
"2019-09","September 2019","2019-09","date",0,0,"989858970","Totton West","E36003226","2011 census frozen wards",236,5781,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858970d0d0d2d1d20100",5781,9481
"2019-09","September 2019","2019-09","date",0,0,"989858971","Cove and Southwood","E36003227","2011 census frozen wards",236,5782,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858971d0d0d2d1d20100",5782,9481
"2019-09","September 2019","2019-09","date",0,0,"989858972","Empress","E36003228","2011 census frozen wards",236,5783,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858972d0d0d2d1d20100",5783,9481
"2019-09","September 2019","2019-09","date",0,0,"989858973","Fernhill","E36003229","2011 census frozen wards",236,5784,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858973d0d0d2d1d20100",5784,9481
"2019-09","September 2019","2019-09","date",0,0,"989858974","Grange","E36003230","2011 census frozen wards",236,5785,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858974d0d0d2d1d20100",5785,9481
"2019-09","September 2019","2019-09","date",0,0,"989858975","Heron Wood","E36003231","2011 census frozen wards",236,5786,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858975d0d0d2d1d20100",5786,9481
"2019-09","September 2019","2019-09","date",0,0,"989858976","Knellwood","E36003232","2011 census frozen wards",236,5787,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858976d0d0d2d1d20100",5787,9481
"2019-09","September 2019","2019-09","date",0,0,"989858977","Manor Park","E36003233","2011 census frozen wards",236,5788,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858977d0d0d2d1d20100",5788,9481
"2019-09","September 2019","2019-09","date",0,0,"989858978","Mayfield","E36003234","2011 census frozen wards",236,5789,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858978d0d0d2d1d20100",5789,9481
"2019-09","September 2019","2019-09","date",0,0,"989858979","North Town","E36003235","2011 census frozen wards",236,5790,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858979d0d0d2d1d20100",5790,9481
"2019-09","September 2019","2019-09","date",0,0,"989858980","Rowhill","E36003236","2011 census frozen wards",236,5791,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858980d0d0d2d1d20100",5791,9481
"2019-09","September 2019","2019-09","date",0,0,"989858981","St. John's","E36003237","2011 census frozen wards",236,5792,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858981d0d0d2d1d20100",5792,9481
"2019-09","September 2019","2019-09","date",0,0,"989858982","St. Mark's","E36003238","2011 census frozen wards",236,5793,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858982d0d0d2d1d20100",5793,9481
"2019-09","September 2019","2019-09","date",0,0,"989858983","Wellington","E36003239","2011 census frozen wards",236,5794,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858983d0d0d2d1d20100",5794,9481
"2019-09","September 2019","2019-09","date",0,0,"989858984","Westheath","E36003240","2011 census frozen wards",236,5795,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858984d0d0d2d1d20100",5795,9481
"2019-09","September 2019","2019-09","date",0,0,"989858985","Abbey","E36003241","2011 census frozen wards",236,5796,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858985d0d0d2d1d20100",5796,9481
"2019-09","September 2019","2019-09","date",0,0,"989858986","Alamein","E36003242","2011 census frozen wards",236,5797,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858986d0d0d2d1d20100",5797,9481
"2019-09","September 2019","2019-09","date",0,0,"989858987","Ampfield and Braishfield","E36003243","2011 census frozen wards",236,5798,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858987d0d0d2d1d20100",5798,9481
"2019-09","September 2019","2019-09","date",0,0,"989858988","Amport","E36003244","2011 census frozen wards",236,5799,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858988d0d0d2d1d20100",5799,9481
"2019-09","September 2019","2019-09","date",0,0,"989858989","Anna","E36003245","2011 census frozen wards",236,5800,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858989d0d0d2d1d20100",5800,9481
"2019-09","September 2019","2019-09","date",0,0,"989858990","Blackwater","E36003246","2011 census frozen wards",236,5801,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858990d0d0d2d1d20100",5801,9481
"2019-09","September 2019","2019-09","date",0,0,"989858991","Bourne Valley","E36003247","2011 census frozen wards",236,5802,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858991d0d0d2d1d20100",5802,9481
"2019-09","September 2019","2019-09","date",0,0,"989858992","Broughton and Stockbridge","E36003248","2011 census frozen wards",236,5803,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858992d0d0d2d1d20100",5803,9481
"2019-09","September 2019","2019-09","date",0,0,"989858993","Charlton","E36003249","2011 census frozen wards",236,5804,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858993d0d0d2d1d20100",5804,9481
"2019-09","September 2019","2019-09","date",0,0,"989858994","Chilworth, Nursling and Rownhams","E36003250","2011 census frozen wards",236,5805,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858994d0d0d2d1d20100",5805,9481
"2019-09","September 2019","2019-09","date",0,0,"989858995","Cupernham","E36003251","2011 census frozen wards",236,5806,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858995d0d0d2d1d20100",5806,9481
"2019-09","September 2019","2019-09","date",0,0,"989858996","Dun Valley","E36003252","2011 census frozen wards",236,5807,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858996d0d0d2d1d20100",5807,9481
"2019-09","September 2019","2019-09","date",0,0,"989858997","Harewood","E36003253","2011 census frozen wards",236,5808,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858997d0d0d2d1d20100",5808,9481
"2019-09","September 2019","2019-09","date",0,0,"989858998","Harroway","E36003254","2011 census frozen wards",236,5809,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858998d0d0d2d1d20100",5809,9481
"2019-09","September 2019","2019-09","date",0,0,"989858999","Kings Somborne and Michelmersh","E36003255","2011 census frozen wards",236,5810,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989858999d0d0d2d1d20100",5810,9481
"2019-09","September 2019","2019-09","date",0,0,"989859000","Millway","E36003256","2011 census frozen wards",236,5811,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859000d0d0d2d1d20100",5811,9481
"2019-09","September 2019","2019-09","date",0,0,"989859001","North Baddesley","E36003257","2011 census frozen wards",236,5812,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859001d0d0d2d1d20100",5812,9481
"2019-09","September 2019","2019-09","date",0,0,"989859002","Over Wallop","E36003258","2011 census frozen wards",236,5813,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859002d0d0d2d1d20100",5813,9481
"2019-09","September 2019","2019-09","date",0,0,"989859003","Penton Bellinger","E36003259","2011 census frozen wards",236,5814,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859003d0d0d2d1d20100",5814,9481
"2019-09","September 2019","2019-09","date",0,0,"989859004","Romsey Extra","E36003260","2011 census frozen wards",236,5815,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859004d0d0d2d1d20100",5815,9481
"2019-09","September 2019","2019-09","date",0,0,"989859005","St Mary's","E36003261","2011 census frozen wards",236,5816,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",40,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859005d0d0d2d1d20100",5816,9481
"2019-09","September 2019","2019-09","date",0,0,"989859006","Tadburn","E36003262","2011 census frozen wards",236,5817,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859006d0d0d2d1d20100",5817,9481
"2019-09","September 2019","2019-09","date",0,0,"989859007","Valley Park","E36003263","2011 census frozen wards",236,5818,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859007d0d0d2d1d20100",5818,9481
"2019-09","September 2019","2019-09","date",0,0,"989859008","Winton","E36003264","2011 census frozen wards",236,5819,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",20,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859008d0d0d2d1d20100",5819,9481
"2019-09","September 2019","2019-09","date",0,0,"989859009","Bishops Waltham","E36003265","2011 census frozen wards",236,5820,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859009d0d0d2d1d20100",5820,9481
"2019-09","September 2019","2019-09","date",0,0,"989859010","Boarhunt and Southwick","E36003266","2011 census frozen wards",236,5821,"0","Total","0","Sex",1000,0,"2","Aged 16-24","2","Ageband",2000,0,"1","Claimant count","1","measures",1000,0,"20100","Value",5,"A","Normal Value","F","Free (free for publication)","Nm-162d1d32313e0d989859010d0d0d2d1d20100",5821,9481
